,user,dt
1249,45,07.11.2023
1250,45,16.11.2023
1251,45,17.11.2023
1252,45,19.11.2023
1253,45,23.11.2023
1254,45,24.11.2023
1255,45,02.12.2023
1256,45,13.12.2023
1257,45,25.12.2023
1258,45,04.01.2024
1259,45,08.01.2024
1260,45,19.01.2024
1261,45,24.01.2024
1262,45,13.06.2024
1263,45,16.08.2024
1264,46,12.06.2023
1265,46,06.07.2023
1266,46,15.08.2023
1267,46,16.08.2023
1268,46,19.09.2023
1269,46,11.11.2023
1270,46,01.12.2023
1271,46,15.02.2024
1272,47,20.03.2024
1273,47,24.03.2024
1274,47,27.03.2024
1275,47,30.03.2024
1276,47,02.04.2024
1277,47,04.04.2024
1278,47,08.04.2024
1279,47,15.04.2024
1280,47,16.04.2024
1281,47,20.04.2024
1282,47,02.05.2024
1283,47,12.05.2024
1284,47,16.05.2024
1285,47,19.05.2024
1286,47,22.05.2024
1287,47,08.06.2024
1288,47,09.06.2024
1289,47,17.06.2024
1290,47,18.06.2024
1291,47,21.06.2024
1292,47,29.06.2024
1293,47,09.08.2024
1294,47,24.08.2024
1295,47,23.09.2024
1296,47,14.11.2024
1297,47,10.03.2025
1298,48,23.05.2024
1299,48,05.07.2024
1300,49,21.05.2023
1301,49,22.05.2023
1302,49,25.05.2023
1303,49,27.05.2023
1304,49,31.05.2023
1305,49,01.06.2023
1306,49,02.06.2023
1307,49,08.06.2023
1308,49,09.06.2023
1309,49,14.06.2023
1310,49,15.06.2023
1311,49,17.06.2023
1312,49,18.06.2023
1313,49,20.06.2023
1314,49,23.06.2023
1315,49,26.06.2023
1316,49,30.06.2023
1317,49,02.07.2023
1318,49,03.07.2023
1319,49,07.07.2023
1320,49,11.07.2023
1321,49,29.07.2023
1322,49,03.08.2023
1323,49,06.08.2023
1324,49,08.08.2023
1325,49,16.09.2023
1326,49,05.11.2023
1327,50,31.03.2023
1328,50,02.04.2023
1329,50,03.04.2023
1330,50,04.04.2023
1331,50,06.04.2023
1332,50,08.04.2023
1333,50,09.04.2023
1334,50,11.04.2023
1335,50,12.04.2023
1336,50,13.04.2023
1337,50,15.04.2023
1338,50,16.04.2023
1339,50,17.04.2023
1340,50,23.04.2023
1341,50,03.05.2023
1342,50,05.05.2023
1343,50,06.05.2023
1344,50,09.05.2023
1345,50,12.05.2023
1346,50,13.05.2023
1347,50,15.05.2023
1348,50,21.05.2023
1349,50,23.05.2023
1350,50,30.05.2023
1351,50,02.06.2023
1352,50,07.06.2023
1353,50,10.06.2023
1354,50,11.06.2023
1355,50,12.06.2023
1356,50,20.06.2023
1357,50,24.06.2023
1358,50,03.07.2023
1359,50,04.07.2023
1360,50,08.07.2023
1361,50,10.07.2023
1362,50,11.07.2023
1363,50,16.07.2023
1364,50,24.07.2023
1365,50,30.07.2023
1366,50,07.08.2023
1367,50,10.08.2023
1368,50,09.09.2023
1369,50,12.09.2023
1370,50,13.09.2023
1371,50,24.09.2023
1372,50,30.09.2023
1373,50,01.11.2023
1374,50,18.11.2023
1375,50,22.11.2023
1376,50,04.12.2023
1377,51,23.07.2023
1378,51,26.07.2023
1379,51,13.08.2023
1380,51,14.08.2023
1381,51,17.08.2023
1382,51,23.09.2023
1383,51,26.10.2023
1384,51,09.11.2023
1385,51,17.11.2023
1386,51,20.01.2024
1387,52,20.04.2023
1388,52,21.04.2023
1389,52,22.04.2023
1390,52,23.04.2023
1391,52,24.04.2023
1392,52,25.04.2023
1393,52,26.04.2023
1394,52,27.04.2023
1395,52,28.04.2023
1396,52,29.04.2023
1397,52,03.05.2023
1398,52,06.05.2023
1399,52,07.05.2023
1400,52,10.05.2023
1401,52,11.05.2023
1402,52,12.05.2023
1403,52,15.05.2023
1404,52,21.05.2023
1405,52,22.05.2023
1406,52,23.05.2023
1407,52,24.05.2023
1408,52,27.05.2023
1409,52,05.06.2023
1410,52,07.06.2023
1411,52,22.06.2023
1412,52,26.06.2023
1413,52,01.07.2023
1414,52,06.07.2023
1415,52,27.07.2023
1416,52,16.08.2023
1417,52,01.09.2023
1418,52,07.09.2023
1419,52,14.09.2023
1420,52,16.09.2023
1421,52,29.09.2023
1422,52,30.09.2023
1423,52,15.10.2023
1424,52,25.10.2023
1425,52,10.12.2023
1426,52,07.01.2024
1427,53,10.07.2023
1428,53,17.07.2023
1429,53,20.07.2023
1430,53,21.07.2023
1431,53,24.07.2023
1432,53,01.08.2023
1433,53,10.08.2023
1434,53,04.09.2023
1435,53,07.09.2023
1436,54,24.02.2023
1437,54,25.02.2023
1438,54,26.02.2023
1439,54,27.02.2023
1440,54,28.02.2023
1441,54,01.03.2023
1442,54,03.03.2023
1443,54,05.03.2023
1444,54,07.03.2023
1445,54,08.03.2023
1446,54,09.03.2023
1447,54,10.03.2023
1448,54,19.03.2023
1449,54,20.03.2023
1450,54,21.03.2023
1451,54,22.03.2023
1452,54,25.03.2023
1453,54,26.03.2023
1454,54,29.03.2023
1455,54,01.04.2023
1456,54,06.04.2023
1457,54,09.04.2023
1458,54,11.04.2023
1459,54,14.04.2023
1460,54,15.04.2023
1461,54,16.04.2023
1462,54,21.04.2023
1463,54,24.04.2023
1464,54,08.05.2023
1465,54,01.06.2023
1466,54,02.06.2023
1467,54,03.06.2023
1468,54,11.06.2023
1469,54,17.06.2023
1470,54,18.06.2023
1471,54,27.06.2023
1472,54,30.06.2023
1473,54,06.07.2023
1474,54,08.07.2023
1475,54,15.07.2023
1476,54,01.08.2023
1477,54,14.08.2023
1478,54,18.08.2023
1479,54,05.09.2023
1480,54,11.10.2023
1481,55,11.06.2024
1482,55,12.06.2024
1483,55,13.06.2024
1484,55,15.06.2024
1485,55,16.06.2024
1486,55,17.06.2024
1487,55,18.06.2024
1488,55,19.06.2024
1489,55,20.06.2024
1490,55,21.06.2024
1491,55,22.06.2024
1492,55,23.06.2024
1493,55,24.06.2024
1494,55,25.06.2024
1495,55,27.06.2024
1496,55,28.06.2024
1497,55,02.07.2024
1498,55,05.07.2024
1499,55,06.07.2024
1500,55,09.07.2024
1501,55,16.07.2024
1502,55,21.07.2024
1503,55,23.07.2024
1504,55,24.07.2024
1505,55,12.08.2024
1506,55,14.08.2024
1507,55,30.08.2024
1508,55,02.09.2024
1509,55,06.09.2024
1510,55,07.01.2025
1511,55,17.03.2025
1512,56,08.03.2024
1513,56,09.03.2024
1514,56,10.03.2024
1515,56,11.03.2024
1516,56,12.03.2024
1517,56,13.03.2024
1518,56,14.03.2024
1519,56,15.03.2024
1520,56,17.03.2024
1521,56,18.03.2024
1522,56,19.03.2024
1523,56,20.03.2024
1524,56,21.03.2024
1525,56,22.03.2024
1526,56,23.03.2024
1527,56,29.03.2024
1528,56,30.03.2024
1529,56,02.04.2024
1530,56,04.04.2024
1531,56,05.04.2024
1532,56,06.04.2024
1533,56,07.04.2024
1534,56,08.04.2024
1535,56,10.04.2024
1536,56,11.04.2024
1537,56,16.04.2024
1538,56,17.04.2024
1539,56,19.04.2024
1540,56,21.04.2024
1541,56,22.04.2024
1542,56,25.04.2024
1543,56,10.06.2024
1544,56,19.06.2024
1545,56,06.07.2024
1546,56,16.07.2024
1547,56,21.07.2024
1548,56,22.07.2024
1549,56,26.07.2024
1550,56,04.08.2024
1551,56,07.08.2024
1552,56,17.08.2024
1553,56,31.08.2024
1554,56,02.09.2024
1555,56,13.10.2024
1556,56,19.10.2024
1557,56,04.01.2025
1558,57,08.06.2023
1559,57,09.06.2023
1560,57,10.06.2023
1561,57,11.06.2023
1562,57,12.06.2023
1563,57,13.06.2023
1564,57,14.06.2023
1565,57,15.06.2023
1566,57,16.06.2023
1567,57,17.06.2023
1568,57,18.06.2023
1569,57,19.06.2023
1570,57,20.06.2023
1571,57,27.06.2023
1572,57,30.06.2023
1573,57,01.07.2023
1574,57,02.07.2023
1575,57,03.07.2023
1576,57,05.07.2023
1577,57,07.07.2023
1578,57,08.07.2023
1579,57,12.07.2023
1580,57,13.07.2023
1581,57,19.07.2023
1582,57,25.07.2023
1583,57,27.07.2023
1584,57,28.07.2023
1585,57,31.07.2023
1586,57,10.08.2023
1587,57,12.08.2023
1588,57,20.08.2023
1589,57,26.08.2023
1590,57,06.09.2023
1591,57,08.09.2023
1592,57,09.09.2023
1593,57,25.09.2023
1594,57,27.09.2023
1595,57,29.09.2023
1596,57,21.10.2023
1597,57,24.10.2023
1598,57,30.10.2023
1599,57,31.10.2023
1600,57,06.11.2023
1601,57,08.11.2023
1602,58,24.09.2023
1603,58,02.10.2023
1604,58,06.10.2023
1605,58,07.10.2023
1606,58,08.10.2023
1607,58,19.10.2023
1608,58,20.10.2023
1609,58,27.10.2023
1610,58,31.10.2023
1611,58,09.11.2023
1612,58,10.11.2023
1613,58,15.11.2023
1614,58,18.12.2023
1615,58,21.12.2023
1616,58,25.12.2023
1617,58,28.12.2023
1618,58,30.12.2023
1619,58,06.01.2024
1620,58,10.01.2024
1621,58,12.01.2024
1622,58,17.01.2024
1623,58,05.02.2024
1624,58,25.02.2024
1625,58,27.02.2024
1626,58,09.03.2024
1627,58,10.03.2024
1628,58,26.04.2024
1629,58,10.05.2024
1630,59,18.05.2023
1631,59,27.05.2023
1632,59,08.06.2023
1633,59,09.06.2023
1634,59,17.06.2023
1635,59,20.06.2023
1636,59,25.06.2023
1637,59,27.06.2023
1638,59,01.07.2023
1639,59,03.07.2023
1640,59,05.07.2023
1641,59,10.07.2023
1642,59,23.07.2023
1643,59,30.07.2023
1644,59,22.08.2023
1645,59,12.09.2023
1646,59,07.10.2023
1647,59,05.11.2023
1648,60,30.05.2023
1649,60,31.05.2023
1650,60,01.06.2023
1651,60,03.06.2023
1652,60,11.06.2023
1653,60,20.06.2023
1654,60,21.06.2023
1655,60,22.06.2023
1656,60,24.06.2023
1657,60,28.06.2023
1658,60,29.06.2023
1659,60,07.07.2023
1660,60,11.07.2023
1661,60,22.07.2023
1662,60,29.07.2023
1663,60,31.07.2023
1664,60,04.08.2023
1665,60,11.08.2023
1666,60,15.08.2023
1667,60,31.08.2023
1668,60,07.09.2023
1669,60,25.09.2023
1670,60,29.09.2023
1671,60,11.01.2024
1672,60,08.03.2024
1673,61,26.04.2023
1674,61,29.04.2023
1675,61,30.04.2023
1676,61,11.05.2023
1677,61,17.05.2023
1678,61,23.05.2023
1679,61,10.06.2023
1680,61,19.08.2023
1681,62,03.05.2023
1682,62,05.05.2023
1683,62,07.05.2023
1684,62,13.05.2023
1685,62,14.05.2023
1686,62,16.05.2023
1687,62,24.05.2023
1688,62,28.05.2023
1689,62,30.05.2023
1690,62,19.06.2023
1691,62,22.06.2023
1692,62,27.06.2023
1693,62,10.07.2023
1694,62,22.07.2023
1695,62,10.08.2023
1696,62,12.08.2023
1697,62,13.08.2023
1698,62,15.08.2023
1699,62,23.09.2023
1700,62,08.10.2023
1701,62,21.02.2024
1702,63,13.03.2023
1703,63,19.03.2023
1704,63,22.03.2023
1705,63,23.03.2023
1706,63,24.03.2023
1707,63,26.03.2023
1708,63,30.03.2023
1709,63,03.04.2023
1710,63,06.04.2023
1711,63,17.04.2023
1712,63,22.04.2023
1713,63,25.04.2023
1714,63,28.04.2023
1715,63,02.05.2023
1716,63,06.05.2023
1717,63,08.05.2023
1718,63,17.05.2023
1719,63,22.05.2023
1720,63,29.05.2023
1721,63,03.06.2023
1722,63,11.06.2023
1723,63,18.06.2023
1724,63,27.06.2023
1725,63,03.07.2023
1726,63,15.07.2023
1727,63,27.07.2023
1728,63,03.08.2023
1729,63,06.10.2023
1730,63,16.10.2023
1731,63,30.10.2023
1732,64,25.04.2023
1733,64,08.05.2023
1734,65,25.03.2024
1735,65,29.03.2024
1736,65,30.03.2024
1737,65,31.03.2024
1738,65,01.04.2024
1739,65,04.04.2024
1740,65,07.04.2024
1741,65,13.04.2024
1742,65,17.04.2024
1743,65,23.04.2024
1744,65,25.04.2024
1745,65,28.04.2024
1746,65,06.05.2024
1747,65,07.05.2024
1748,65,08.05.2024
1749,65,22.05.2024
1750,65,01.06.2024
1751,65,11.06.2024
1752,65,07.07.2024
1753,65,16.07.2024
1754,65,23.07.2024
1755,65,25.07.2024
1756,65,29.07.2024
1757,65,06.10.2024
1758,65,22.11.2024
1759,65,16.01.2025
1760,66,01.10.2023
1761,66,07.10.2023
1762,66,13.10.2023
1763,66,12.12.2023
1764,66,16.12.2023
1765,66,23.01.2024
1766,66,28.01.2024
1767,67,14.11.2023
1768,67,15.11.2023
1769,67,17.11.2023
1770,67,21.11.2023
1771,67,22.11.2023
1772,67,24.11.2023
1773,67,25.11.2023
1774,67,27.11.2023
1775,67,28.11.2023
1776,67,29.11.2023
1777,67,30.11.2023
1778,67,02.12.2023
1779,67,05.12.2023
1780,67,07.12.2023
1781,67,09.12.2023
1782,67,16.12.2023
1783,67,23.12.2023
1784,67,24.12.2023
1785,67,25.12.2023
1786,67,28.12.2023
1787,67,11.01.2024
1788,67,19.01.2024
1789,67,27.01.2024
1790,67,28.01.2024
1791,67,31.01.2024
1792,67,04.02.2024
1793,67,15.02.2024
1794,67,10.03.2024
1795,67,20.03.2024
1796,67,11.04.2024
1797,67,19.04.2024
1798,67,28.06.2024
1799,67,05.07.2024
1800,67,01.09.2024
1801,68,16.02.2024
1802,68,23.02.2024
1803,68,25.02.2024
1804,68,27.02.2024
1805,68,14.03.2024
1806,68,24.03.2024
1807,68,01.04.2024
1808,68,06.04.2024
1809,68,30.04.2024
1810,68,11.05.2024
1811,68,21.05.2024
1812,68,06.08.2024
1813,68,22.08.2024
1814,69,07.04.2024
1815,69,08.04.2024
1816,69,09.04.2024
1817,69,10.04.2024
1818,69,16.04.2024
1819,69,21.04.2024
1820,69,26.04.2024
1821,69,29.04.2024
1822,69,01.05.2024
1823,69,07.05.2024
1824,69,13.05.2024
1825,69,15.05.2024
1826,69,18.05.2024
1827,69,26.05.2024
1828,69,03.06.2024
1829,69,05.06.2024
1830,69,17.06.2024
1831,69,23.06.2024
1832,69,13.07.2024
1833,69,23.11.2024
1834,70,24.08.2023
1835,70,25.08.2023
1836,70,27.08.2023
1837,70,28.08.2023
1838,70,29.08.2023
1839,70,01.09.2023
1840,70,02.09.2023
1841,70,05.09.2023
1842,70,08.09.2023
1843,70,26.09.2023
1844,70,13.10.2023
1845,70,18.10.2023
1846,70,20.10.2023
1847,70,29.10.2023
1848,70,01.11.2023
1849,70,04.11.2023
1850,70,20.11.2023
1851,70,14.12.2023
1852,70,08.01.2024
1853,70,28.01.2024
1854,70,31.03.2024
1855,70,02.04.2024
1856,70,23.04.2024
1857,70,13.06.2024
1858,71,06.05.2023
1859,71,07.05.2023
1860,71,08.05.2023
1861,71,11.05.2023
1862,71,12.05.2023
1863,71,14.05.2023
1864,71,15.05.2023
1865,71,16.05.2023
1866,71,17.05.2023
1867,71,18.05.2023
1868,71,21.05.2023
1869,71,24.05.2023
1870,71,27.05.2023
1871,71,31.05.2023
1872,71,01.06.2023
1873,71,03.06.2023
1874,71,15.06.2023
1875,71,28.06.2023
1876,71,30.06.2023
1877,71,04.07.2023
1878,71,06.07.2023
1879,71,12.07.2023
1880,71,15.07.2023
1881,71,30.07.2023
1882,71,31.07.2023
1883,71,11.08.2023
1884,71,15.08.2023
1885,71,16.08.2023
1886,71,17.08.2023
1887,71,30.08.2023
1888,71,05.09.2023
1889,71,10.09.2023
1890,71,13.09.2023
1891,71,12.10.2023
1892,71,15.10.2023
1893,71,26.11.2023
1894,71,25.12.2023
1895,71,05.03.2024
1896,72,29.03.2023
1897,72,30.03.2023
1898,72,31.03.2023
1899,72,01.04.2023
1900,72,03.04.2023
1901,72,04.04.2023
1902,72,08.04.2023
1903,72,09.04.2023
1904,72,13.04.2023
1905,72,16.04.2023
1906,72,25.04.2023
1907,72,27.04.2023
1908,72,03.05.2023
1909,72,05.05.2023
1910,72,07.05.2023
1911,72,16.05.2023
1912,72,19.05.2023
1913,72,06.06.2023
1914,72,01.07.2023
1915,72,11.07.2023
1916,72,13.07.2023
1917,72,03.08.2023
1918,72,17.08.2023
1919,72,27.08.2023
1920,72,19.11.2023
1921,73,12.02.2024
1922,73,14.02.2024
1923,73,15.02.2024
1924,73,16.02.2024
1925,73,19.02.2024
1926,73,20.02.2024
1927,73,21.02.2024
1928,73,22.02.2024
1929,73,23.02.2024
1930,73,24.02.2024
1931,73,25.02.2024
1932,73,27.02.2024
1933,73,29.02.2024
1934,73,01.03.2024
1935,73,02.03.2024
1936,73,03.03.2024
1937,73,04.03.2024
1938,73,08.03.2024
1939,73,09.03.2024
1940,73,14.03.2024
1941,73,16.03.2024
1942,73,17.03.2024
1943,73,19.03.2024
1944,73,28.03.2024
1945,73,29.03.2024
1946,73,30.03.2024
1947,73,31.03.2024
1948,73,01.04.2024
1949,73,07.04.2024
1950,73,09.04.2024
1951,73,10.04.2024
1952,73,18.04.2024
1953,73,19.04.2024
1954,73,28.04.2024
1955,73,08.05.2024
1956,73,11.05.2024
1957,73,12.05.2024
1958,73,13.05.2024
1959,73,24.05.2024
1960,73,30.05.2024
1961,73,02.06.2024
1962,73,05.06.2024
1963,73,07.06.2024
1964,73,15.06.2024
1965,73,16.06.2024
1966,73,28.06.2024
1967,73,18.07.2024
1968,73,25.07.2024
1969,73,04.08.2024
1970,73,16.10.2024
1971,74,19.08.2023
1972,74,20.08.2023
1973,74,21.08.2023
1974,74,22.08.2023
1975,74,23.08.2023
1976,74,25.08.2023
1977,74,29.08.2023
1978,74,30.08.2023
1979,74,31.08.2023
1980,74,10.09.2023
1981,74,15.09.2023
1982,74,26.09.2023
1983,74,09.10.2023
1984,74,13.10.2023
1985,74,18.10.2023
1986,74,27.10.2023
1987,74,03.11.2023
1988,74,11.11.2023
1989,74,18.11.2023
1990,74,20.11.2023
1991,74,29.11.2023
1992,74,15.12.2023
1993,74,21.12.2023
1994,74,01.01.2024
1995,74,12.01.2024
1996,74,13.01.2024
1997,74,27.04.2024
1998,74,22.06.2024
1999,75,14.04.2024
2000,75,25.05.2024
2001,75,04.06.2024
2002,75,26.06.2024
2003,75,09.07.2024
2004,75,13.08.2024
2005,76,24.11.2023
2006,76,26.11.2023
2007,76,27.11.2023
2008,76,28.11.2023
2009,76,29.11.2023
2010,76,02.12.2023
2011,76,03.12.2023
2012,76,04.12.2023
2013,76,06.12.2023
2014,76,07.12.2023
2015,76,08.12.2023
2016,76,09.12.2023
2017,76,19.12.2023
2018,76,20.12.2023
2019,76,21.12.2023
2020,76,25.12.2023
2021,76,28.12.2023
2022,76,04.01.2024
2023,76,06.01.2024
2024,76,07.01.2024
2025,76,12.01.2024
2026,76,16.01.2024
2027,76,21.01.2024
2028,76,26.01.2024
2029,76,27.01.2024
2030,76,30.01.2024
2031,76,01.02.2024
2032,76,19.02.2024
2033,76,23.02.2024
2034,76,25.02.2024
2035,76,27.02.2024
2036,76,03.03.2024
2037,76,06.03.2024
2038,76,17.03.2024
2039,76,21.03.2024
2040,76,04.04.2024
2041,76,22.04.2024
2042,76,24.04.2024
2043,76,28.04.2024
2044,76,07.05.2024
2045,76,08.05.2024
2046,76,12.05.2024
2047,76,18.05.2024
2048,76,20.05.2024
2049,76,09.08.2024
2050,77,14.12.2023
2051,77,16.01.2024
2052,77,22.03.2024
2053,77,30.05.2024
2054,78,03.03.2023
2055,78,06.03.2023
2056,78,07.03.2023
2057,78,08.03.2023
2058,78,09.03.2023
2059,78,11.03.2023
2060,78,12.03.2023
2061,78,13.03.2023
2062,78,15.03.2023
2063,78,16.03.2023
2064,78,18.03.2023
2065,78,20.03.2023
2066,78,25.03.2023
2067,78,01.04.2023
2068,78,02.04.2023
2069,78,04.04.2023
2070,78,06.04.2023
2071,78,11.04.2023
2072,78,15.04.2023
2073,78,20.04.2023
2074,78,21.04.2023
2075,78,22.04.2023
2076,78,28.04.2023
2077,78,05.05.2023
2078,78,14.05.2023
2079,78,15.05.2023
2080,78,22.05.2023
2081,78,11.06.2023
2082,78,17.06.2023
2083,78,03.07.2023
2084,78,04.07.2023
2085,78,21.07.2023
2086,78,11.08.2023
2087,79,14.03.2023
2088,79,19.03.2023
2089,79,28.04.2023
2090,80,28.02.2023
2091,80,04.03.2023
2092,80,05.03.2023
2093,80,07.03.2023
2094,80,15.03.2023
2095,80,16.03.2023
2096,80,21.03.2023
2097,80,27.04.2023
2098,80,17.05.2023
2099,80,28.05.2023
2100,80,15.07.2023
2101,80,08.09.2023
2102,80,08.12.2023
2103,81,27.02.2024
2104,81,28.02.2024
2105,81,29.02.2024
2106,81,01.03.2024
2107,81,02.03.2024
2108,81,03.03.2024
2109,81,04.03.2024
2110,81,07.03.2024
2111,81,13.03.2024
2112,81,16.03.2024
2113,81,20.03.2024
2114,81,23.03.2024
2115,81,25.03.2024
2116,81,26.03.2024
2117,81,27.03.2024
2118,81,29.03.2024
2119,81,31.03.2024
2120,81,02.04.2024
2121,81,04.04.2024
2122,81,05.04.2024
2123,81,06.04.2024
2124,81,07.04.2024
2125,81,08.04.2024
2126,81,10.04.2024
2127,81,11.04.2024
2128,81,13.04.2024
2129,81,18.04.2024
2130,81,21.04.2024
2131,81,03.05.2024
2132,81,04.05.2024
2133,81,09.05.2024
2134,81,14.05.2024
2135,81,15.05.2024
2136,81,20.05.2024
2137,81,22.05.2024
2138,81,24.05.2024
2139,81,28.05.2024
2140,81,31.05.2024
2141,81,11.06.2024
2142,81,19.06.2024
2143,81,21.06.2024
2144,81,26.06.2024
2145,81,03.07.2024
2146,81,01.08.2024
2147,81,11.08.2024
2148,81,12.11.2024
2149,81,18.12.2024
2150,81,24.12.2024
2151,81,12.01.2025
2152,82,17.05.2024
2153,82,18.05.2024
2154,82,21.05.2024
2155,82,23.05.2024
2156,82,26.05.2024
2157,82,29.05.2024
2158,82,31.05.2024
2159,82,05.06.2024
2160,82,11.06.2024
2161,82,12.06.2024
2162,82,23.06.2024
2163,82,26.06.2024
2164,82,03.07.2024
2165,82,20.07.2024
2166,82,08.08.2024
2167,82,17.08.2024
2168,82,30.08.2024
2169,82,08.09.2024
2170,82,22.10.2024
2171,83,26.01.2024
2172,83,27.01.2024
2173,83,28.01.2024
2174,83,30.01.2024
2175,83,02.02.2024
2176,83,03.02.2024
2177,83,04.02.2024
2178,83,06.02.2024
2179,83,08.02.2024
2180,83,09.02.2024
2181,83,10.02.2024
2182,83,16.02.2024
2183,83,20.02.2024
2184,83,22.02.2024
2185,83,24.02.2024
2186,83,27.02.2024
2187,83,28.02.2024
2188,83,01.03.2024
2189,83,03.03.2024
2190,83,06.03.2024
2191,83,10.03.2024
2192,83,12.03.2024
2193,83,14.03.2024
2194,83,21.03.2024
2195,83,08.04.2024
2196,83,06.05.2024
2197,83,10.05.2024
2198,83,07.06.2024
2199,83,15.06.2024
2200,83,19.06.2024
2201,83,24.06.2024
2202,83,27.06.2024
2203,83,05.07.2024
2204,83,07.08.2024
2205,83,28.09.2024
2206,83,24.10.2024
2207,83,09.01.2025
2208,84,08.04.2023
2209,84,14.04.2023
2210,84,21.04.2023
2211,84,23.04.2023
2212,84,16.06.2023
2213,84,21.06.2023
2214,84,26.06.2023
2215,84,21.08.2023
2216,84,24.11.2023
2217,85,20.09.2023
2218,85,22.09.2023
2219,85,23.09.2023
2220,85,27.09.2023
2221,85,06.10.2023
2222,85,15.10.2023
2223,85,16.10.2023
2224,85,24.10.2023
2225,85,25.10.2023
2226,85,27.11.2023
2227,85,30.11.2023
2228,85,03.12.2023
2229,85,30.12.2023
2230,86,13.03.2024
2231,86,14.03.2024
2232,86,16.03.2024
2233,86,19.03.2024
2234,86,21.03.2024
2235,86,22.03.2024
2236,86,23.03.2024
2237,86,24.03.2024
2238,86,25.03.2024
2239,86,27.03.2024
2240,86,05.04.2024
2241,86,06.04.2024
2242,86,10.04.2024
2243,86,11.04.2024
2244,86,16.04.2024
2245,86,20.04.2024
2246,86,22.04.2024
2247,86,07.05.2024
2248,86,11.05.2024
2249,86,27.05.2024
2250,86,30.05.2024
2251,86,07.06.2024
2252,86,21.06.2024
2253,86,01.07.2024
2254,86,02.07.2024
2255,86,24.07.2024
2256,86,01.08.2024
2257,86,07.08.2024
2258,86,25.08.2024
2259,86,24.09.2024
2260,87,17.12.2023
2261,87,18.12.2023
2262,87,19.12.2023
2263,87,20.12.2023
2264,87,21.12.2023
2265,87,22.12.2023
2266,87,23.12.2023
2267,87,24.12.2023
2268,87,26.12.2023
2269,87,27.12.2023
2270,87,28.12.2023
2271,87,01.01.2024
2272,87,02.01.2024
2273,87,15.01.2024
2274,87,19.01.2024
2275,87,20.01.2024
2276,87,21.01.2024
2277,87,24.01.2024
2278,87,25.01.2024
2279,87,04.02.2024
2280,87,06.02.2024
2281,87,10.02.2024
2282,87,16.02.2024
2283,87,20.02.2024
2284,87,26.02.2024
2285,87,27.02.2024
2286,87,03.03.2024
2287,87,06.03.2024
2288,87,10.03.2024
2289,87,01.04.2024
2290,87,10.04.2024
2291,87,22.04.2024
2292,87,02.05.2024
2293,87,13.05.2024
2294,87,03.06.2024
2295,87,19.06.2024
2296,87,22.06.2024
2297,87,04.07.2024
2298,87,17.07.2024
2299,87,02.09.2024
2300,87,27.10.2024
2301,88,05.03.2024
2302,88,06.03.2024
2303,88,07.03.2024
2304,88,09.03.2024
2305,88,10.03.2024
2306,88,11.03.2024
2307,88,12.03.2024
2308,88,13.03.2024
2309,88,14.03.2024
2310,88,15.03.2024
2311,88,18.03.2024
2312,88,19.03.2024
2313,88,20.03.2024
2314,88,23.03.2024
2315,88,24.03.2024
2316,88,25.03.2024
2317,88,26.03.2024
2318,88,27.03.2024
2319,88,28.03.2024
